product_id,product_name,category,brand,unit_price,unit_cost,launch_date,is_active
1288,My Moda Pro,Moda damska,MaxFit,233.51,116.04,2026-04-07,True
1289,Region Moda Eco,Moda damska,Klarra,383.75,227.41,2024-11-22,True
1290,Posiadać Sport Pro,Sport,Nordly,341.86,237.12,2025-05-04,True
1291,Wieczorem Dom Eco,Dom i wnętrza,Nortex,555.64,223.8,2024-11-19,True
1292,Składnik Moda Classic,Moda damska,Domora,152.37,77.46,2024-11-13,True
1293,Gołąb Uroda Premium,Uroda,Vesto,45.78,20.5,2025-09-25,True
1294,Nazywać Sport Premium,Sport,Bellure,526.96,273.61,2026-08-01,True
1295,Liczba atomowa Moda Eco,Moda damska,Domora,248.78,127.04,2025-03-01,True
1296,Chłopiec Akcesoria Classic,Akcesoria,Ecolen,109.23,56.91,2025-12-13,True
1297,Położyć Elektronika Classic,Elektronika,Nortex,1720.37,1022.83,2025-11-03,True
1298,Gwałtowny Sport Classic,Sport,Kidzo,102.15,48.22,2025-10-18,True
1299,Artystyczny Uroda Eco,Uroda,Klarra,135.66,70.88,2026-05-25,True
1300,Sylaba Akcesoria Eco,Akcesoria,Ecolen,131.99,66.97,2026-01-01,True
1301,Gniew Sport Pro,Sport,Ecolen,381.93,178.68,2025-11-03,True
1302,Prywatny Sport Eco,Sport,Tessera,513.48,194.27,2024-12-12,True
1303,Godność Moda Pro,Moda damska,Tessera,84.2,61.37,2025-10-02,True
1304,Urzędnik Dom Premium,Dom i wnętrza,Primo Style,100.19,45.59,2024-10-19,True
1305,Zbyt Moda Eco,Moda męska,MaxFit,76.97,48.69,2025-01-23,True
1306,Przerwa Sport Basic,Sport,MaxFit,392.53,258.87,2026-03-31,True
1307,Zakładać Elektronika Eco,Elektronika,GripPro,150.87,118.88,2025-02-03,True
1308,Temat Moda Premium,Moda męska,Vesto,149.8,82.19,2025-11-09,True
1309,Działalność Dziecko Basic,Dziecko,MaxFit,315.32,158.97,2026-01-23,True
1310,Kolorowy Elektronika Premium,Elektronika,Primo Style,942.82,697.74,2025-11-11,True
1311,Istota Dom Classic,Dom i wnętrza,Lumia,432.44,234.34,2025-10-04,True
1312,Gruby Uroda Classic,Uroda,Bellure,77.4,29.84,2026-06-30,True
1313,Poczta Moda Classic,Moda męska,Klarra,46.54,24.38,2026-02-13,True
1314,Badać Moda Classic,Moda męska,Ecolen,291.76,157.29,2025-04-17,True
1315,Miara Moda Eco,Moda męska,Bellure,282.24,183.4,2025-07-23,True
1316,Słodki Moda Classic,Moda męska,Ecolen,187.42,95.48,2026-06-11,True
1317,Daleko Dom Eco,Dom i wnętrza,Kidzo,244.27,125.86,2026-07-16,True
1318,Liczny Moda Pro,Moda męska,Primo Style,175.02,84.27,2024-10-13,True
1319,Książka Moda Basic,Moda męska,Domora,161.15,74.52,2025-11-22,True
1320,Dzielnica Uroda Premium,Uroda,Tessera,188.61,85.16,2025-07-09,True
1321,Plama Dom Pro,Dom i wnętrza,Tessera,335.03,145.76,2026-05-21,True
1322,Studiować Dziecko Classic,Dziecko,Vesto,155.89,72.22,2025-05-03,True
1323,Kwiat Dziecko Eco,DZIECKO,Vantex,236.7,146.64,2024-10-26,True
1324,Rysunek Akcesoria Pro,Akcesoria,Vantex,205.41,81.23,2026-06-16,True
1325,Zainteresowanie Akcesoria Premium,Akcesoria,UrbanLine,166.81,103.61,2025-10-20,True
1326,Drogi Sport Eco,Sport,Bellure,0.0,119.13,2025-04-08,True
1327,Kosztować Elektronika Eco,Elektronika,Nordly,359.72,205.67,2026-01-20,True
1328,Pomoc Moda Pro,Moda damska,Ecolen,114.18,59.93,2024-10-03,True
1329,Spać Moda Pro,Moda damska ,Bellure,237.85,147.4,2025-10-04,True
1330,Wtorek Uroda Classic,Uroda,Tessera,75.11,35.14,2026-03-10,True
1331,Jaki Moda Premium,Moda męska,MaxFit,0.0,130.45,2026-06-30,True
1332,Pole Dziecko Classic,Dziecko,Aurea,149.78,63.59,2025-03-29,True
1333,Starożytny Dom Basic,Dom i wnętrza,Tessera,150.39,72.86,2025-11-12,True
1334,Miłość Moda Classic,Moda męska,Klarra,68.02,31.94,2026-06-14,True
1335,Współczesny Moda Classic,Moda damska,Vantex,310.85,197.13,2024-10-01,True
1336,Kiedy Elektronika Basic,Elektronika,Bellure,1217.26,818.24,2025-11-14,True
1337,Król Dom Premium,Dom i wnętrza,Ecolen,749.24,337.55,2026-06-05,True
1338,Do Dom Pro,Dom i wnętrza,Klarra,133.68,75.25,2026-05-07,True
1339,Określać Moda Classic,Moda damska,Ecolen,388.54,228.92,2024-10-22,True
1340,Działalność Dom Premium,Dom i wnętrza,Vantex,379.34,168.07,2025-09-18,True
1341,Samochodowy Uroda Premium,Uroda,Kidzo,116.03,53.73,2025-08-05,True
1342,Przedsiębiorstwo Moda Eco,Moda damska,UrbanLine,330.48,192.7,2026-07-25,True
1343,Sok Moda Eco,Moda damska,UrbanLine,46.94,23.88,2024-11-14,True
1344,Pewny Moda Eco,Moda męska,Primo Style,197.35,120.21,2025-11-24,True
1345,Dom Moda Pro,Moda męska,GripPro,176.14,98.5,2026-05-07,True
1346,Kamień Uroda Eco,Uroda,Ecolen,81.68,33.39,2024-12-07,True
1347,Poprzez Elektronika Pro,Elektronika,Kidzo,1133.31,762.5,2025-04-02,True
1348,Ojczyzna Moda Classic,moda damska,Kidzo,326.92,207.46,2025-10-14,True
1349,Stopa Uroda Premium,Uroda,Vantex,158.71,85.21,2025-11-02,True
1350,Wyjście Elektronika Basic,Elektronika,Bellure,1063.65,734.09,2026-07-23,True
1351,Chyba Moda Basic,moda męska,MaxFit,233.8,106.59,2025-11-10,True
1352,Wymagać Dziecko Premium,Dziecko,Bellure,207.63,107.01,2024-12-11,True
1353,Nie- Moda Pro,Moda damska,Nortex,0.0,39.17,2025-09-12,True
1354,Fragment Moda Basic,Moda męska,Domora,120.64,71.03,2025-12-21,True
1355,Postać Elektronika Eco,Elektronika,Klarra,245.26,138.54,2024-12-02,True
1356,Wygrać Dziecko Premium,Dziecko,Klarra,85.76,39.9,2025-05-03,True
1357,Spać Elektronika Pro,Elektronika,Primo Style,174.32,116.8,2025-08-02,True
1358,Pijany Dom Eco,Dom i wnętrza,Bellure,359.55,116.89,2026-04-29,True
1359,Unia europejska Elektronika Premium,Elektronika,GripPro,405.05,242.65,2024-10-17,True
1360,Tańczyć Dom Pro,Dom i wnętrza,Tessera,526.56,263.63,2025-10-02,True
1361,Piątek Moda Premium,Moda damska,Vantex,355.09,208.89,2024-10-22,True
1362,Sport Dom Eco,Dom i wnętrza,Kidzo,110.66,55.86,2024-10-18,True
1363,Otrzymywać Dom Pro,Dom i wnętrza,MaxFit,186.93,120.99,2024-10-19,True
1364,Zamiar Sport Eco,Sport,Lumia,568.2,307.82,2026-04-10,True
1365,Jezioro Moda Pro,Moda męska,Nordly,145.78,63.47,2025-04-18,True
1366,Dlaczego Moda Pro,Moda damska,Lumia,395.22,220.68,2025-12-28,True
1367,Jeść Elektronika Eco,Elektronika,Klarra,2374.0,1487.63,2025-10-01,True
1368,Wilk Elektronika Eco,Elektronika,Lumia,237.06,137.29,2024-09-24,True
1369,Łączyć Dziecko Classic,Dziecko,Bellure,240.24,96.59,2025-08-08,True
1370,Olej Moda Eco,Moda męska ,Klarra,188.56,127.07,2024-09-24,True
1371,Posiadać Dom Eco,Dom i wnętrza,MaxFit,318.11,161.51,2026-01-27,True
1372,Kolorowy Moda Premium,Moda męska,Primo Style,152.53,89.31,2025-05-15,True
1373,Przypadek Uroda Classic,Uroda,Vantex,56.22,27.74,2025-10-06,True
1374,W wyniku Sport Pro,Sport,Tessera,299.8,171.73,2026-06-01,True
1375,Wczoraj Dziecko Pro,Dziecko,Vesto,43.0,17.94,2026-03-05,False
1376,Kilka Moda Classic,Moda męska,Primo Style,396.31,181.57,2025-01-24,True
1377,Ptak Moda Classic,Moda damska,UrbanLine,353.75,182.28,2025-05-25,True
1378,Niski Dziecko Basic,Dziecko,Primo Style,154.19,80.44,2026-08-06,True
1379,Chrześcijaństwo Moda Classic,Moda damska,Nortex,104.12,52.91,2026-01-28,True
1380,Składać Moda Premium,Moda damska,Ecolen,190.2,118.96,2025-10-10,True
1381,Model Moda Eco,Moda damska,Klarra,338.74,194.36,2024-10-01,True
1382,Kolejowy Moda Premium,Moda damska,Primo Style,288.14,164.16,2024-11-01,True
1383,Ziemski Moda Basic,Moda damska,Domora,188.69,74.59,2025-09-30,True
1384,Z krwi i kości Dom Classic,Dom i wnętrza,Vantex,895.96,517.22,2024-11-06,True
1385,Kwestia Moda Classic,Moda męska,Nortex,282.16,135.42,2024-11-04,True
1386,Maszyna Dziecko Premium,dziecko,Nortex,332.26,152.89,2026-05-20,True
1387,Zamieszkiwać Dom Eco,Dom i wnętrza,Tessera,817.75,487.19,2025-08-12,True
1388,Jej Moda Basic,Moda męska,Vesto,189.62,88.78,2025-04-26,False
1389,Kolejny Dziecko Basic,Dziecko,Primo Style,214.95,85.42,2025-07-13,True
1390,Kościelny Uroda Classic,Uroda,GripPro,111.3,52.14,2025-10-31,True
1391,Nazywać Moda Premium,Moda damska,Bellure,114.64,72.72,2025-10-11,True
1392,Stacja Dom Basic,Dom i wnętrza,Primo Style,253.26,115.57,2025-12-26,True
1393,Dziki Dziecko Eco,Dziecko,Vantex,206.24,108.48,2025-11-18,True
1394,Pojawić się Moda Eco,Moda męska,Domora,214.74,130.55,2024-11-23,True
1395,Całość Moda Basic,Moda męska,Vantex,133.08,90.05,2025-09-05,True
1396,Uderzenie Moda Pro,Moda damska,Tessera,142.75,63.78,2024-09-15,True
1397,Wchodzić Sport Pro,Sport,MaxFit,311.86,177.63,2024-09-27,True
1398,Służba Uroda Pro,Uroda,Kidzo,116.76,45.12,2026-06-24,False
1399,Zgoda Akcesoria Eco,Akcesoria,Vesto,55.81,21.63,2025-11-16,True
1400,Albo Sport Classic,Sport,Domora,342.8,169.92,2025-06-03,False
1401,Opowiadać Sport Premium,Sport,Primo Style,326.18,162.22,2024-09-24,True
1402,Nasz Dziecko Premium,Dziecko,UrbanLine,303.35,146.67,2025-10-10,True
1403,Ciemność Moda Pro,Moda damska,Ecolen,359.64,229.35,2025-06-01,True
1404,Dusza Dom Basic,Dom i wnętrza,Tessera,680.38,358.84,2026-06-23,True
1405,Futro Dziecko Premium,Dziecko,Primo Style,207.8,91.42,2024-12-24,True
1406,Tytuł Elektronika Eco,Elektronika,Vesto,653.8,388.81,2025-03-27,True
1407,Skład Dom Premium,Dom i wnętrza,Ecolen,510.19,199.53,2025-11-02,True
1408,Ludzki Elektronika Classic,Elektronika,Bellure,248.86,194.21,2024-11-20,True
1409,Bez Moda Classic,Moda męska,Vesto,100.86,44.96,2025-03-07,True
1410,Forma Uroda Classic,Uroda,Domora,84.65,38.65,2026-03-09,True
1411,Czynność Elektronika Premium,Elektronika,Nordly,82.96,61.69,2026-03-02,True
1412,Gleba Dziecko Basic,Dziecko,Kidzo,0.0,183.92,2024-09-17,True
1413,Ciąża Uroda Classic,Uroda,Nortex,41.76,18.48,2025-10-14,True
1414,Przestępstwo Dom Classic,Dom i wnętrza,Kidzo,604.49,344.53,2025-12-16,True
1415,Deska Sport Premium,Sport,Vesto,560.09,305.51,2024-10-29,True
1416,Komputerowy Akcesoria Pro,Akcesoria,Ecolen,69.07,29.32,2026-05-31,True
1417,Fakt Akcesoria Basic,Akcesoria,Aurea,74.95,31.24,2026-04-26,True
1418,Oczekiwać Moda Classic,Moda męska,Kidzo,219.02,114.85,2025-12-08,True
1419,Móc Elektronika Premium,Elektronika,Klarra,634.71,447.74,2025-03-26,False
1420,Dwanaście Uroda Classic,Uroda,Vantex,86.46,43.66,2024-12-04,True
1421,Wolno Moda Eco,Moda damska,Bellure,390.56,230.11,2025-03-12,True
1422,Niezwykły Moda Premium,Moda damska,Lumia,320.48,180.47,2026-02-25,True
1423,Wojskowy Elektronika Eco,Elektronika,Vantex,1743.56,1121.68,2024-11-02,True
1424,Ósmy Moda Pro,Moda męska,Aurea,280.82,162.65,2026-01-12,True
1425,Cały Elektronika Premium,Elektronika,Aurea,1457.9,949.9,2025-03-09,True
1426,Zainteresowanie Akcesoria Classic,Akcesoria,Domora,115.03,40.0,2025-11-23,True
1427,Urodziny Moda Pro,Moda damska,Kidzo,307.28,158.22,2025-02-28,False
1428,Żołnierz Dom Premium,Dom i wnętrza,Aurea,198.6,79.59,2026-03-21,True
1429,50 Sport Classic,Sport,Kidzo,547.27,325.02,2026-05-25,True
1430,Kanał Dom Eco,Dom i wnętrza,Vantex,764.51,345.18,2024-12-07,True
1431,Znosić Dom Premium,dom i wnętrza,Primo Style,860.8,339.52,2024-10-21,True
1432,Kupować Elektronika Classic,Elektronika,Bellure,1240.13,705.65,2024-11-26,True
1433,Pan Dom Premium,Dom i wnętrza,Lumia,242.22,137.9,2026-05-09,True
1434,Naturalny Moda Basic,Moda damska,Aurea,147.89,75.26,2026-04-28,True
1435,Dzisiaj Moda Classic,Moda damska,Vesto,347.6,177.43,2025-12-29,True
1436,Bohater Moda Basic,Moda męska,GripPro,379.21,219.8,2025-12-16,True
1437,Właściwość Uroda Basic,Uroda,Kidzo,72.7,44.02,2025-09-27,False
1438,Dokonywać Uroda Eco,Uroda,Primo Style,35.87,16.16,2025-03-11,True
1439,Ozdobny Sport Basic,Sport,UrbanLine,486.37,238.8,2025-12-05,True
1440,Grudzień Dziecko Premium,Dziecko,Lumia,267.1,134.58,2026-03-17,True
1441,Niewolnik Akcesoria Premium,Akcesoria,Klarra,236.31,119.85,2024-11-02,True
1442,Zawsze Akcesoria Pro,Akcesoria,Kidzo,179.98,75.62,2026-01-07,True
1443,Sok Akcesoria Classic,Akcesoria,Bellure,173.59,84.84,2024-12-27,True
1444,Stanowisko Moda Classic,Moda męska,Vantex,58.31,30.57,2025-12-21,True
1445,Określać Dom Premium,Dom i wnętrza,Nortex,440.57,209.47,2024-12-04,True
1446,Śpiewać Dom Pro,Dom i wnętrza,GripPro,756.05,433.59,2025-10-13,True
1447,Naród Elektronika Eco,Elektronika,Klarra,512.53,336.41,2025-11-03,True
1448,Brudny Moda Premium,Moda damska,Klarra,204.92,138.62,2026-04-16,True
1449,Żyć Elektronika Eco,Elektronika,Nordly,2081.43,1266.52,2026-04-22,True
1450,W. Dom Premium,Dom i wnętrza,Klarra,611.47,319.21,2025-12-07,True
1451,Kot Akcesoria Premium,Akcesoria,GripPro,99.94,47.5,2024-11-30,True
1452,Podstawowy Uroda Pro,uroda,Tessera,85.95,42.34,2026-05-09,True
1453,20 Moda Premium,Moda męska,Domora,55.99,31.08,2025-11-01,True
1454,Kontrola Dom Eco,Dom i wnętrza,Nortex,4924.63,134.16,2025-02-11,True
1455,Wzrost Elektronika Premium,Elektronika,MaxFit,2357.04,1696.5,2025-05-20,True
1456,Poprzez Sport Pro,Sport,Kidzo,108.37,48.65,2024-09-24,True
1457,Spotkać Dziecko Classic,Dziecko,Primo Style,198.6,94.48,2025-04-17,True
1458,Rezultat Elektronika Basic,Elektronika,Ecolen,892.02,593.64,2025-09-11,True
1459,Wewnętrzny Moda Eco,Moda damska,Primo Style,197.64,108.91,2025-09-01,True
1460,Posiłek Dom Classic,Dom i wnętrza,Primo Style,145.94,83.67,2026-08-06,True
1461,Podłoga Uroda Pro,Uroda,Tessera,58.5,27.2,2025-11-07,True
1462,Jajo Moda Basic,Moda męska,Nordly,188.45,96.24,2025-06-09,True
1463,Zostać Moda Classic,Moda damska,Klarra,321.62,188.38,2025-11-15,True
1464,Źle Moda Pro,Moda damska,Vesto,189.83,97.96,2025-07-03,True
1465,Żona Moda Premium,Moda męska,UrbanLine,131.39,73.04,2025-03-14,False
1466,Zapach Akcesoria Premium,Akcesoria,Nortex,154.48,87.37,2026-08-06,True
1467,Mieszkanie Sport Eco,sport,Nordly,277.1,134.12,2024-10-04,True
1468,Barwa Akcesoria Eco,Akcesoria,UrbanLine,62.79,30.98,2025-06-06,True
1469,Brak Moda Eco,Moda męska,UrbanLine,118.07,68.9,2024-12-17,True
1470,Wspomnienie Moda Pro,Moda damska,UrbanLine,82.33,49.2,2024-10-11,True
1471,Mistrz Moda Basic,Moda damska,Vantex,299.65,162.29,2024-11-07,True
1472,Komórka Moda Premium,Moda męska,GripPro,223.46,134.48,2025-04-17,True
1473,Minister Dziecko Basic,Dziecko,Kidzo,142.69,83.03,2024-11-04,True
1474,Przyjmować Uroda Premium,Uroda,GripPro,21.19,10.73,2026-08-06,True
1475,Spór Elektronika Classic,Elektronika,Kidzo,619.18,397.85,2026-03-14,True
1476,Być Moda Premium,Moda męska,Ecolen,161.85,83.88,2025-07-29,False
1477,Zamykać Dom Eco,Dom i wnętrza,Bellure,615.46,356.78,2026-05-13,False
1478,Jakby Moda Basic,Moda damska,Domora,42.57,23.5,2026-02-03,True
1479,Ciągle Dom Classic,Dom i wnętrza,Nortex,427.68,213.54,2026-08-06,False
1480,Obcy Moda Pro,Moda męska,Vesto,310.64,177.3,2025-02-13,True
1481,Umowa Moda Eco,Moda damska,Vesto,232.82,132.75,2025-04-19,True
1482,Sam Dom Basic,Dom i wnętrza,MaxFit,31.1,14.33,2025-05-07,False
1483,– Dom Classic,Dom i wnętrza,Klarra,230.18,106.62,2026-04-15,True
1484,Padać Moda Basic,Moda męska,UrbanLine,39.22,24.4,2025-03-21,True
1485,Nie ma Elektronika Pro,Elektronika,Kidzo,0.0,426.45,2025-03-02,True
1486,Przyjemny Dziecko Classic,Dziecko,Vantex,156.74,60.69,2025-05-04,True
1487,Natychmiast Dom Basic,Dom i wnętrza,Kidzo,790.54,394.39,2025-04-03,True
1488,Szacunek Moda Premium,Moda męska,Vantex,77.45,47.56,2026-07-28,True
1489,Tańczyć Dziecko Classic,Dziecko,UrbanLine,38.87,15.78,2025-03-08,False
1490,Kupować Moda Premium,Moda damska,Domora,98.14,46.71,2026-03-06,True
1491,Płacić Uroda Eco,Uroda,UrbanLine,36.31,14.07,2024-10-30,True
1492,Wysoki Moda Basic,moda damska,Vesto,366.39,209.71,2024-12-09,True
1493,Ból Elektronika Pro,Elektronika,Primo Style,2061.06,1223.59,2026-07-19,True
1494,Herbata Moda Premium,Moda damska,Aurea,127.91,71.11,2026-04-22,True
1495,Sztuczny Dom Basic,Dom i wnętrza,Nortex,172.54,105.23,2026-06-25,True
1496,Ważny Moda Classic,Moda męska,Bellure,366.31,203.23,2026-03-18,True
1497,Nieść Moda Classic,Moda męska,Vesto,358.75,181.26,2025-03-16,False
1498,Zobaczyć Moda Pro,Moda damska,Vantex,174.74,85.21,2025-05-04,True
1499,Obowiązek Sport Basic,Sport,Tessera,339.4,181.3,2024-12-23,True
1500,Sowa Moda Pro,Moda damska,Bellure,150.71,73.73,2025-09-13,True
1501,Zbiornik Sport Pro,Sport,Vesto,482.97,268.21,2024-11-09,True
1502,Wiosna Uroda Classic,Uroda,Primo Style,110.19,59.62,2024-11-15,True
1503,Leżeć Uroda Pro,Uroda,Lumia,80.66,33.45,2025-02-01,True
1504,Polska Dom Eco,Dom i wnętrza,Vesto,860.24,424.42,2026-07-12,True
1505,Gorączka Moda Classic,Moda damska,Aurea,165.84,97.68,2024-11-09,True
1506,Otworzyć Moda Pro,Moda damska,Tessera,313.87,169.68,2024-11-07,True
1507,Przygotować Elektronika Premium,Elektronika,Klarra,2453.08,1820.27,2025-04-22,False
1508,Oddech Moda Classic,Moda męska,Lumia,264.96,135.24,2024-12-08,False
1509,Typ Moda Premium,Moda damska,Kidzo,91.57,52.15,2026-03-13,True
1510,Zniszczyć Uroda Pro,Uroda,Ecolen,27.01,13.78,2025-04-26,True
1511,Dwadzieścia Elektronika Classic,Elektronika,Klarra,817.57,451.19,2024-11-06,True
1512,Poza Uroda Pro,Uroda,Ecolen,118.79,64.43,2026-03-11,True
1513,Pszczoła Moda Classic,Moda damska,Vantex,176.56,93.67,2025-01-14,True
1514,Za Moda Classic,Moda damska,Bellure,146.96,77.36,2025-11-16,True
1515,Widoczny Dom Classic,Dom i wnętrza,Tessera,550.23,237.17,2026-04-27,True
1516,Umrzeć Dom Classic,Dom i wnętrza,Tessera,203.37,121.69,2025-07-26,True
1517,Wieś Dom Basic,Dom i wnętrza,Vantex,725.02,345.87,2025-12-09,True
1518,Łączyć Moda Eco,Moda damska,Vantex,48.13,29.17,2025-12-04,True
1519,Turecki Dom Premium,Dom i wnętrza,Domora,301.27,153.65,2025-01-22,True
1520,Strata Moda Premium,Moda męska,Bellure,178.25,90.83,2024-10-07,True
1521,Różny Moda Basic,Moda damska,Aurea,91.98,47.14,2026-06-29,True
1522,Polityka Moda Premium,Moda męska,GripPro,41.18,21.89,2025-08-31,True
1523,Tłumaczyć Moda Basic,Moda męska,Klarra,83.37,48.61,2024-12-14,True
1524,Dany Elektronika Classic,Elektronika,UrbanLine,2415.29,1533.85,2024-12-16,True
1525,Olej Moda Basic,Moda damska,Ecolen,305.96,189.77,2025-10-10,True
1526,Mocz Moda Pro,Moda damska,Tessera,231.44,129.27,2024-12-27,True
1527,Silny Moda Classic,Moda damska,Nordly,98.84,52.66,2025-05-09,True
1528,Szacunek Sport Eco,Sport,Primo Style,462.1,250.32,2025-04-03,True
1529,Zmęczony Moda Classic,Moda damska,Tessera,381.74,226.47,2026-05-08,False
1530,Cesarz Dziecko Premium,Dziecko,GripPro,35.37,20.71,2025-02-13,True
1531,Partia Moda Basic,Moda damska,Ecolen,206.41,124.27,2026-06-19,True
1532,Dlatego Sport Pro,Sport,Lumia,270.55,119.5,2025-04-05,True
1533,Samiec Moda Premium,Moda damska,Ecolen,385.16,196.31,2025-04-13,True
1534,Lód Sport Basic,Sport,Bellure,547.44,164.23,2025-10-15,True
1535,Zmieniać Dom Eco,Dom i wnętrza,UrbanLine,691.14,319.39,2025-06-25,True
1536,Duński Uroda Pro,Uroda,Bellure,162.63,85.33,2025-04-05,True
1537,Owad Dziecko Pro,DZIECKO,Kidzo,281.0,138.02,2026-01-22,False
1538,Naukowy Sport Classic,Sport,Vesto,487.91,263.47,2026-04-02,True
1539,Może Akcesoria Basic,Akcesoria,Vantex,107.44,47.41,2025-12-23,True
1540,Minuta Moda Classic,Moda damska,MaxFit,201.13,102.61,2026-02-17,True
1541,Pszczoła Uroda Pro,Uroda,Tessera,77.11,28.57,2026-02-21,True
1542,Nawet Akcesoria Pro,Akcesoria,Klarra,0.0,69.08,2024-12-03,False
1543,Sobą Elektronika Pro,Elektronika,Klarra,764.18,490.48,2024-12-16,False
1544,Czyjś Dom Basic,Dom i wnętrza,Kidzo,870.4,536.63,2025-12-16,True
1545,Tarcza Sport Eco,Sport,Aurea,574.57,251.72,2026-05-28,True
1546,Zysk Moda Pro,moda damska,Ecolen,228.02,84.1,2025-12-17,True
1547,Modlitwa Dom Classic,Dom i wnętrza,Vantex,245.4,104.91,2024-12-12,True
1548,Farba Dom Premium,Dom i wnętrza,GripPro,25.82,12.65,2024-10-05,False
1549,Powolny Dom Eco,dom i wnętrza,Aurea,879.15,485.9,2026-04-02,True
1550,Pani Moda Premium,Moda męska,Lumia,237.24,110.76,2024-11-01,True
1551,Uzyskać Moda Basic,Moda męska,Kidzo,301.12,197.63,2026-02-17,False
1552,Owoc Elektronika Basic,Elektronika,Aurea,2438.76,1697.59,2025-10-23,True
1553,Zjawisko Moda Premium,Moda damska,Vesto,161.99,82.62,2026-05-30,True
1554,Mistrz Dom Pro,Dom i wnętrza,Lumia,129.34,66.45,2025-04-05,True
1555,Świadczyć Elektronika Premium,Elektronika,Vesto,2047.58,1095.06,2025-07-02,False
1556,Cisza Uroda Premium,Uroda,Vantex,163.69,90.91,2025-04-11,True
1557,Tutaj Akcesoria Pro,Akcesoria,Klarra,218.5,99.81,2026-04-29,True
1558,Przedstawiciel Uroda Classic,Uroda,Nordly,46.64,20.52,2025-06-20,True
1559,Bogactwo Moda Basic,Moda damska,UrbanLine,98.58,56.39,2025-11-30,True
1560,Pijany Moda Eco,Moda damska,MaxFit,109.74,74.48,2024-12-07,True
1561,Typowy Dom Pro,Dom i wnętrza,GripPro,61.27,33.34,2026-04-27,True
1562,Szeroki Uroda Classic,Beauty,MaxFit,131.05,41.76,2025-06-02,True
1563,Ocean Dziecko Eco,Dziecko,Vesto,333.53,167.87,2025-09-11,True
1564,Do Uroda Premium,Uroda,MaxFit,60.05,27.74,2024-10-27,True
1565,Stopa Sport Eco,Sport,Primo Style,442.87,210.06,2025-09-26,False
1566,Krzyż Dom Classic,Dom i wnętrza,Primo Style,518.3,233.58,2025-11-26,True
1567,Smak Moda Classic,Moda damska ,Domora,98.85,64.46,2026-07-27,True
1568,Głośny Dziecko Classic,Dziecko,Ecolen,259.12,97.24,2026-06-10,False
1569,Fakt Elektronika Eco,Elektronika,Tessera,1916.42,1074.7,2025-12-13,True
1570,Odległość Dom Basic,Dom i wnętrza,UrbanLine,569.83,300.05,2025-11-02,True
1571,Temu Moda Pro,Moda męska,MaxFit,215.32,87.41,2025-09-18,True
1572,Biedny Moda Classic,Moda męska,Domora,110.12,63.31,2026-03-16,False
1573,Dowód Dziecko Classic,Dziecko,Bellure,80.31,37.84,2025-11-03,True
1574,Tydzień Elektronika Eco,Elektronika,Vantex,1121.41,664.08,2025-02-05,True
1575,Górski Moda Basic,Moda damska,GripPro,239.94,141.22,2026-06-16,True
1576,Pusty Sport Pro,sport,Kidzo,315.35,153.38,2025-04-22,True
1577,Moment Moda Premium,Moda damska,Primo Style,304.37,166.77,2025-04-14,True
1578,Wydarzenie Dom Eco,Dom i wnętrza,Bellure,829.55,383.06,2024-09-12,True
1579,Poziom Dom Eco,Dom i wnętrza,UrbanLine,508.16,250.31,2024-11-08,True
1580,Współczesny Uroda Classic,Uroda,UrbanLine,184.21,104.88,2025-09-28,True
1581,Zainteresowanie Sport Pro,Sport,Tessera,379.09,186.89,2025-06-02,True
1582,Bać się Elektronika Pro,Elektronika,Kidzo,232.49,125.15,2024-11-16,True
1583,Ono Elektronika Pro,Elektronika,Vantex,2100.81,1260.37,2025-09-23,True
1584,40 Moda Basic,Moda męska,Bellure,315.75,160.18,2024-10-25,True
1585,Zmęczony Sport Basic,Sport,Klarra,357.78,208.38,2025-02-02,True
1586,Kość Dom Classic,Dom i wnętrza,MaxFit,393.58,190.93,2024-10-30,True
1587,Jakby Akcesoria Pro,Akcesoria,Klarra,120.08,68.2,2025-04-12,True
1588,Kawa Uroda Premium,Uroda,Aurea,69.9,40.48,2024-11-04,False
1589,Jezus Sport Basic,Sport,Vesto,238.08,122.66,2026-07-02,True
1590,Położenie Elektronika Premium,Elektronika,Aurea,2425.68,1521.23,2026-05-02,True
1591,Nazwisko Dom Basic,Dom i wnętrza,Nordly,550.09,234.07,2025-11-18,True
1592,Sto Dziecko Basic,Dziecko,Lumia,169.36,93.09,2025-08-26,True
1593,Postać Moda Eco,Moda damska,GripPro,311.8,150.46,2026-06-28,True
1594,Medycyna Uroda Premium,uroda,Tessera,24.78,9.15,2025-08-28,True
1595,Przerwa Dom Eco,Dom i wnętrza,Lumia,822.79,464.78,2025-02-06,True
1596,Nagle Dom Classic,Dom i wnętrza,Lumia,325.02,212.66,2026-04-26,True
1597,U Moda Basic,Moda męska,Nortex,240.32,116.36,2024-09-19,True
1598,Wojsko Elektronika Eco,Elektronika,UrbanLine,2410.03,1572.36,2025-05-04,True
1599,Idea Elektronika Premium,Elektronika,Aurea,1526.87,1017.62,2026-06-01,True
1600,Szanowny Dom Eco,Dom i wnętrza,MaxFit,528.13,244.1,2024-11-14,False
1601,Samiec Dziecko Basic,Dziecko,Vesto,210.97,93.86,2026-05-15,True
1602,Większy Uroda Pro,Uroda,Domora,127.87,70.31,2026-05-21,True
1603,Wieczorem Sport Classic,Sport,Ecolen,384.4,181.54,2024-12-22,True
